"HHID","Weight","Year"
"21019512917",270,97
"21019513002",270,97
"21019513005",270,97
"21019513008",270,97
"21019513011",270,97
"21019513014",270,97
"21019513017",270,97
"21019513102",324,97
"21019513105",324,97
"21019513108",324,97
"21019513114",324,97
"21019513117",324,97
"21019513202",324,97
"21019513205",324,97
"21019513211",324,97
"21019513214",324,97
"21019513217",324,97
"21020513602",278,97
"21020513605",278,97
"21020513608",278,97
"21020513614",278,97
"21020513617",278,97
"21020513702",232,97
"21020513705",232,97
"21020513708",232,97
"21020513711",232,97
"21020513714",232,97
"21020513717",232,97
"21020513802",232,97
"21020513805",232,97
"21020513808",232,97
"21020513811",232,97
"21020513814",232,97
"21020513817",232,97
"21020513902",232,97
"21020513905",232,97
"21020513908",232,97
"21020513911",232,97
"21020513914",232,97
"21020513917",232,97
"21021506502",272,97
"21021506505",272,97
"21021506508",272,97
"21021506511",272,97
"21021506514",272,97
"21021506517",272,97
"21021506602",272,97
"21021506605",272,97
"21021506608",272,97
"21021506611",272,97
"21021506614",272,97
"21021506617",272,97
"21021506702",272,97
"21021506705",272,97
"21021506708",272,97
"21021506711",272,97
"21021506714",272,97
"21021506717",272,97
"21022514402",211,97
"21022514405",211,97
"21022514408",211,97
"21022514411",211,97
"21022514414",211,97
"21022514417",211,97
"21022514502",211,97
"21022514505",211,97
"21022514508",211,97
"21022514511",211,97
"21022514514",211,97
"21022514517",211,97
"21023514902",188,97
"21023514905",188,97
"21023514911",188,97
"21023514914",188,97
"21023514917",188,97
"21023515002",157,97
"21023515005",157,97
"21023515008",157,97
"21023515011",157,97
"21023515014",157,97
"21023515017",157,97
"21024515802",287,97
"21024515805",287,97
"21024515808",287,97
"21024515811",287,97
"21024515814",287,97
"21024515817",287,97
"21024515902",287,97
"21024515905",287,97
"21024515908",287,97
"21024515911",287,97
"21024515914",287,97
"21024515917",287,97
"21101516002",606,97
"21101516005",606,97
"21101516008",606,97
"21101516011",606,97
"21101516014",606,97
"21101516017",606,97
"21101516102",606,97
"21101516105",606,97
"21101516108",606,97
"21101516111",606,97
"21101516114",606,97
"21101516117",606,97
"21101516202",606,97
"21101516205",606,97
"21101516208",606,97
"21101516211",606,97
"21101516214",606,97
"21101516217",606,97
"21101516302",606,97
"21101516305",606,97
"21101516308",606,97
"21101516311",606,97
"21101516314",606,97
"21101516317",606,97
"21101516402",606,97
"21101516405",606,97
"21101516408",606,97
"21101516411",606,97
"21101516414",606,97
"21101516417",606,97
"21101516502",606,97
"21101516505",606,97
"21101516508",606,97
"21101516511",606,97
"21101516514",606,97
"21101516517",606,97
"21101516602",606,97
"21101516605",606,97
"21101516608",606,97
"21101516611",606,97
"21101516614",606,97
"21101516617",606,97
"21101516702",606,97
"21101516705",606,97
"21101516708",606,97
"21101516711",606,97
"21101516714",606,97
"21101516717",606,97
"21102516802",713,97
"21102516805",713,97
"21102516808",713,97
"21102516811",713,97
"21102516814",713,97
"21102516817",713,97
"21102516902",713,97
"21102516905",713,97
"21102516908",713,97
"21102516911",713,97
"21102516914",713,97
"21102516917",713,97
"21102517002",713,97
"21102517005",713,97
"21102517008",713,97
"21102517011",713,97
"21102517014",713,97
"21102517017",713,97
"21102517102",713,97
"21102517105",713,97
"21102517108",713,97
"21102517111",713,97
"21102517114",713,97
"21102517117",713,97
"21102517202",713,97
"21102517205",713,97
"21102517208",713,97
"21102517211",713,97
"21102517214",713,97
"21102517217",713,97
"21102517302",713,97
"21102517305",713,97
"21102517308",713,97
"21102517311",713,97
"21102517314",713,97
"21102517317",713,97
"21102517402",1426,97
"21102517405",1426,97
"21102517408",1426,97
"21102517502",713,97
"21102517505",713,97
"21102517508",713,97
"21102517511",713,97
"21102517514",713,97
"21102517517",713,97
"21102517602",713,97
"21102517605",713,97
"21102517608",713,97
"21102517611",713,97
"21102517614",713,97
"21102517617",713,97
"21102517702",713,97
"21102517705",713,97
"21102517708",713,97
"21102517711",713,97
"21102517714",713,97
"21102517717",713,97
"21103517802",889,97
"21103517805",889,97
"21103517808",889,97
"21103517811",889,97
"21103517902",711,97
"21103517905",711,97
"21103517911",711,97
"21103517914",711,97
"21103517917",711,97
"21103518011",1186,97
"21103518014",1186,97
"21103518017",1186,97
"21103518108",1186,97
"21103518111",1186,97
"21103518117",1186,97
"21103518202",889,97
"21103518205",889,97
"21103518208",889,97
"21103518211",889,97
"21103518302",711,97
"21103518305",711,97
"21103518308",711,97
"21103518311",711,97
"21103518317",711,97
"21103518402",889,97
"21103518405",889,97
"21103518408",889,97
"21103518411",889,97
"21103518502",889,97
"21103518508",889,97
"21103518514",889,97
"21103518517",889,97
"21103518602",889,97
"21103518608",889,97
"21103518611",889,97
"21103518614",889,97
"21104518702",316,97
"21104518705",316,97
"21104518708",316,97
"21104518711",316,97
"21104518714",316,97
"21104518717",316,97
"21104518802",316,97
"21104518805",316,97
"21104518808",316,97
"21104518811",316,97
"21104518814",316,97
"21104518817",316,97
"21104518902",316,97
"21104518905",316,97
"21104518908",316,97
"21104518911",316,97
"21104518914",316,97
"21104518917",316,97
"21104519002",316,97
"21104519005",316,97
"21104519008",316,97
"21104519011",316,97
"21104519014",316,97
"21104519017",316,97
"21105519102",568,97
"21105519105",568,97
"21105519108",568,97
"21105519111",568,97
"21105519114",568,97
"21105519202",568,97
"21105519208",568,97
"21105519211",568,97
"21105519214",568,97
"21105519217",568,97
"21105519302",473,97
"21105519305",473,97
"21105519308",473,97
"21105519311",473,97
"21105519314",473,97
"21105519317",473,97
"21105519408",1420,97
"21105519411",1420,97
"21105519502",473,97
"21105519505",473,97
"21105519508",473,97
"21105519511",473,97
"21105519514",473,97
"21105519517",473,97
"21105519602",473,97
"21105519605",473,97
"21105519608",473,97
"21105519611",473,97
"21105519614",473,97
"21105519617",473,97
"21105519702",947,97
"21105519705",947,97
"21105519717",947,97
"21106519802",568,97
"21106519805",568,97
"21106519808",568,97
"21106519811",568,97
"21106519814",568,97
"21106519817",568,97
"21106519902",568,97
"21106519905",568,97
"21106519908",568,97
"21106519911",568,97
"21106519914",568,97
"21106519917",568,97
"21106520002",568,97
"21106520005",568,97
"21106520008",568,97
"21106520011",568,97
"21106520014",568,97
"21106520017",568,97
"21106520102",568,97
"21106520105",568,97
"21106520108",568,97
"21106520111",568,97
"21106520114",568,97
"21106520117",568,97
"21106520202",681,97
"21106520205",681,97
"21106520208",681,97
"21106520211",681,97
"21106520217",681,97
"21106520302",568,97
"21106520305",568,97
"21106520308",568,97
"21106520311",568,97
"21106520314",568,97
"21106520317",568,97
"21106520402",568,97
"21106520405",568,97
"21106520408",568,97
"21106520411",568,97
"21106520414",568,97
"21106520417",568,97
"21106520502",568,97
"21106520505",568,97
"21106520508",568,97
"21106520511",568,97
"21106520514",568,97
"21106520517",568,97
"21107520602",584,97
"21107520605",584,97
"21107520608",584,97
"21107520611",584,97
"21107520614",584,97
"21107520617",584,97
"21107520702",584,97
"21107520705",584,97
"21107520708",584,97
"21107520711",584,97
"21107520714",584,97
"21107520717",584,97
"21107520802",584,97
"21107520805",584,97
"21107520808",584,97
"21107520811",584,97
"21107520814",584,97
"21107520817",584,97
"21107520902",584,97
"21107520905",584,97
"21107520908",584,97
"21107520911",584,97
"21107520914",584,97
"21107520917",584,97
"21107521002",701,97
"21107521005",701,97
"21107521008",701,97
"21107521011",701,97
"21107521017",701,97
"21107521102",584,97
"21107521105",584,97
"21107521108",584,97
"21107521111",584,97
"21107521114",584,97
"21107521117",584,97
"21107521202",584,97
"21107521205",584,97
"21107521208",584,97
"21107521211",584,97
"21107521214",584,97
"21107521217",584,97
"21107521302",584,97
"21107521305",584,97
"21107521308",584,97
"21107521311",584,97
"21107521314",584,97
"21107521317",584,97
"21107521402",584,97
"21107521405",584,97
"21107521408",584,97
"21107521411",584,97
"21107521414",584,97
"21107521417",584,97
"21108521502",905,97
"21108521505",905,97
"21108521508",905,97
"21108521514",905,97
"21108521517",905,97
"21108521602",754,97
"21108521605",754,97
"21108521608",754,97
"21108521611",754,97
"21108521614",754,97
"21108521617",754,97
"21108521702",754,97
"21108521705",754,97
"21108521708",754,97
"21108521711",754,97
"21108521714",754,97
"21108521717",754,97
"21108521802",754,97
"21108521805",754,97
"21108521808",754,97
"21108521811",754,97
"21108521814",754,97
"21108521817",754,97
"21108521902",754,97
"21108521905",754,97
"21108521908",754,97
"21108521911",754,97
"21108521914",754,97
"21108521917",754,97
"21108522002",754,97
"21108522005",754,97
"21108522008",754,97
"21108522011",754,97
"21108522014",754,97
"21108522017",754,97
"21108522102",754,97
"21108522105",754,97
"21108522108",754,97
"21108522111",754,97
"21108522114",754,97
"21108522117",754,97
"21108522202",754,97
"21108522205",754,97
"21108522208",754,97
"21108522211",754,97
"21108522214",754,97
"21108522217",754,97
"21108522302",754,97
"21108522305",754,97
"21108522308",754,97
"21108522311",754,97
"21108522314",754,97
"21108522317",754,97
"21109522502",369,97
"21109522505",369,97
"21109522508",369,97
"21109522511",369,97
"21109522514",369,97
"21109522517",369,97
"21109522602",369,97
"21109522605",369,97
"21109522608",369,97
"21109522611",369,97
"21109522614",369,97
"21109522617",369,97
"21109522702",369,97
"21109522705",369,97
"21109522708",369,97
"21109522711",369,97
"21109522714",369,97
"21109522717",369,97
"21109522802",369,97
"21109522805",369,97
"21109522808",369,97
"21109522811",369,97
"21109522814",369,97
"21109522817",369,97
"21109522902",369,97
"21109522905",369,97
"21109522908",369,97
"21109522911",369,97
"21109522914",369,97
"21109522917",369,97
"21109523002",369,97
"21109523005",369,97
"21109523008",369,97
"21109523011",369,97
"21109523014",369,97
"21109523017",369,97
"21110523102",488,97
"21110523105",488,97
"21110523108",488,97
"21110523111",488,97
"21110523114",488,97
"21110523117",488,97
"21110523202",488,97
"21110523205",488,97
"21110523208",488,97
"21110523211",488,97
"21110523214",488,97
"21110523217",488,97
"21110523302",488,97
"21110523305",488,97
"21110523308",488,97
"21110523311",488,97
"21110523314",488,97
"21110523317",488,97
"21110523402",488,97
"21110523405",488,97
"21110523408",488,97
"21110523411",488,97
"21110523414",488,97
"21110523417",488,97
"21110523508",732,97
"21110523511",732,97
"21110523514",732,97
"21110523517",732,97
"21110523602",488,97
"21110523605",488,97
"21110523608",488,97
"21110523611",488,97
"21110523614",488,97
"21110523617",488,97
"21111523702",437,97
"21111523705",437,97
"21111523708",437,97
"21111523711",437,97
"21111523714",437,97
"21111523717",437,97
"21111523802",437,97
"21111523805",437,97
"21111523808",437,97
"21111523811",437,97
"21111523814",437,97
"21111523817",437,97
"21111523902",437,97
"21111523905",437,97
"21111523908",437,97
"21111523911",437,97
"21111523914",437,97
"21111523917",437,97
"21111524002",437,97
"21111524005",437,97
"21111524008",437,97
"21111524011",437,97
"21111524014",437,97
"21111524017",437,97
"21111524102",437,97
"21111524105",437,97
"21111524108",437,97
"21111524111",437,97
"21111524114",437,97
"21111524117",437,97
"21111524202",437,97
"21111524205",437,97
"21111524208",437,97
"21111524211",437,97
"21111524214",437,97
"21111524217",437,97
"21112524302",404,97
"21112524305",404,97
"21112524308",404,97
"21112524311",404,97
"21112524314",404,97
"21112524317",404,97
"21112524402",404,97
"21112524405",404,97
"21112524408",404,97
"21112524411",404,97
"21112524414",404,97
"21112524417",404,97
"21112524502",404,97
"21112524505",404,97
"21112524508",404,97
"21112524511",404,97
"21112524514",404,97
"21112524517",404,97
"21112524602",404,97
"21112524605",404,97
"21112524608",404,97
"21112524611",404,97
"21112524614",404,97
"21112524617",404,97
"21112524702",404,97
"21112524705",404,97
"21112524708",404,97
"21112524711",404,97
"21112524714",404,97
"21112524717",404,97
"21112524802",404,97
"21112524805",404,97
"21112524808",404,97
"21112524811",404,97
"21112524814",404,97
"21112524817",404,97
"21113524902",416,97
"21113524905",416,97
"21113524908",416,97
"21113524911",416,97
"21113524914",416,97
"21113524917",416,97
"21113525002",416,97
"21113525005",416,97
"21113525008",416,97
"21113525011",416,97
"21113525014",416,97
"21113525017",416,97
"21113525102",416,97
"21113525105",416,97
"21113525108",416,97
"21113525111",416,97
"21113525114",416,97
"21113525117",416,97
"21113525202",416,97
"21113525205",416,97
"21113525208",416,97
"21113525211",416,97
"21113525214",416,97
"21113525217",416,97
"21113525302",416,97
"21113525305",416,97
"21113525308",416,97
"21113525311",416,97
"21113525314",416,97
"21113525317",416,97
"21113525402",416,97
"21113525405",416,97
"21113525408",416,97
"21113525411",416,97
"21113525414",416,97
"21113525417",416,97
"21114525502",445,97
"21114525505",445,97
"21114525508",445,97
"21114525511",445,97
"21114525514",445,97
"21114525517",445,97
"21114525602",445,97
"21114525605",445,97
"21114525608",445,97
"21114525611",445,97
"21114525614",445,97
"21114525617",445,97
"21114525702",445,97
"21114525705",445,97
"21114525708",445,97
"21114525711",445,97
"21114525714",445,97
"21114525717",445,97
"21114525802",445,97
"21114525805",445,97
"21114525808",445,97
"21114525811",445,97
"21114525814",445,97
"21114525817",445,97
"21114525902",445,97
"21114525905",445,97
"21114525908",445,97
"21114525911",445,97
"21114525914",445,97
"21114525917",445,97
"21114526002",445,97
"21114526005",445,97
"21114526008",445,97
"21114526011",445,97
"21114526014",445,97
"21114526017",445,97
"21114526102",445,97
"21114526105",445,97
"21114526108",445,97
"21114526111",445,97
"21114526114",445,97
"21114526117",445,97
"21115526202",516,97
"21115526205",516,97
"21115526208",516,97
"21115526211",516,97
"21115526214",516,97
"21115526217",516,97
"21115526305",775,97
"21115526311",775,97
"21115526314",775,97
"21115526317",775,97
"21115526402",516,97
"21115526405",516,97
"21115526408",516,97
"21115526411",516,97
"21115526414",516,97
"21115526417",516,97
"21115526502",516,97
"21115526505",516,97
"21115526508",516,97
"21115526511",516,97
"21115526514",516,97
"21115526517",516,97
"21116526602",516,97
"21116526605",516,97
"21116526608",516,97
"21116526611",516,97
"21116526614",516,97
"21116526617",516,97
"21116526702",620,97
"21116526705",620,97
"21116526708",620,97
"21116526714",620,97
"21116526717",620,97
"21116526802",516,97
"21116526805",516,97
"21116526808",516,97
"21116526811",516,97
"21116526814",516,97
"21116526817",516,97
"21117526902",670,97
"21117526908",670,97
"21117526914",670,97
"21117527002",1005,97
"21117527017",1005,97
"21117527108",670,97
"21117527114",670,97
"21117527117",670,97
"21117527202",670,97
"21117527214",670,97
"21117527217",670,97
"21117527302",335,97
"21117527305",335,97
"21117527308",335,97
"21117527311",335,97
"21117527314",335,97
"21117527317",335,97
"21118527402",373,97
"21118527405",373,97
"21118527408",373,97
"21118527411",373,97
"21118527414",373,97
"21118527417",373,97
"21118527502",373,97
"21118527505",373,97
"21118527508",373,97
"21118527511",373,97
"21118527514",373,97
"21118527517",373,97
"21118527602",373,97
"21118527605",373,97
"21118527608",373,97
"21118527611",373,97
"21118527614",373,97
"21118527617",373,97
"21118527702",373,97
"21118527705",373,97
"21118527708",373,97
"21118527711",373,97
"21118527714",373,97
"21118527717",373,97
"21118527802",373,97
"21118527805",373,97
"21118527808",373,97
"21118527811",373,97
"21118527814",373,97
"21118527817",373,97
"21118527902",373,97
"21118527905",373,97
"21118527908",373,97
"21118527911",373,97
"21118527914",373,97
"21118527917",373,97
"21119528002",315,97
"21119528005",315,97
"21119528008",315,97
"21119528011",315,97
"21119528014",315,97
"21119528017",315,97
"21119528102",315,97
"21119528105",315,97
"21119528108",315,97
"21119528111",315,97
"21119528114",315,97
"21119528117",315,97
"21119528202",315,97
"21119528205",315,97
"21119528208",315,97
"21119528211",315,97
"21119528214",315,97
"21119528217",315,97
"21119528302",315,97
"21119528305",315,97
"21119528308",315,97
"21119528311",315,97
"21119528314",315,97
"21119528317",315,97
"21119528402",315,97
"21119528405",315,97
"21119528408",315,97
"21119528411",315,97
"21119528414",315,97
"21119528417",315,97
"21201528602",482,97
"21201528605",482,97
"21201528608",482,97
"21201528611",482,97
"21201528614",482,97
"21201528617",482,97
"21201528705",579,97
"21201528708",579,97
"21201528711",579,97
"21201528714",579,97
"21201528717",579,97
"21201528902",579,97
"21201528905",579,97
"21201528908",579,97
"21201528914",579,97
"21201528917",579,97
"21201529002",723,97
"21201529008",723,97
"21201529011",723,97
"21201529014",723,97
"21202529102",326,97
"21202529105",326,97
"21202529108",326,97
"21202529111",326,97
"21202529114",326,97
"21202529117",326,97
"21202529202",326,97
"21202529205",326,97
"21202529208",326,97
"21202529211",326,97
"21202529214",326,97
"21202529217",326,97
"21202529302",326,97
"21202529305",326,97
"21202529308",326,97
"21202529311",326,97
"21202529314",326,97
"21202529317",326,97
"21202529402",326,97
"21202529405",326,97
"21202529408",326,97
"21202529411",326,97
"21202529414",326,97
"21202529417",326,97
"21202529502",326,97
"21202529505",326,97
"21202529508",326,97
"21202529511",326,97
"21202529514",326,97
"21202529517",326,97
"21203529602",421,97
"21203529605",421,97
"21203529608",421,97
"21203529611",421,97
"21203529614",421,97
"21203529617",421,97
"21203529702",421,97
"21203529705",421,97
"21203529708",421,97
"21203529711",421,97
"21203529714",421,97
"21203529717",421,97
"21203529802",421,97
"21203529805",421,97
"21203529808",421,97
"21203529811",421,97
"21203529814",421,97
"21203529817",421,97
"21203529902",421,97
"21203529905",421,97
"21203529908",421,97
"21203529911",421,97
"21203529914",421,97
"21203529917",421,97
"21203530102",421,97
"21203530105",421,97
"21203530108",421,97
"21203530111",421,97
"21203530114",421,97
"21203530117",421,97
"21203530202",421,97
"21203530205",421,97
"21203530208",421,97
"21203530211",421,97
"21203530214",421,97
"21203530217",421,97
"21204530302",554,97
"21204530305",554,97
"21204530308",554,97
"21204530311",554,97
"21204530314",554,97
"21204530317",554,97
"21204530402",554,97
"21204530405",554,97
"21204530408",554,97
"21204530411",554,97
"21204530414",554,97
"21204530417",554,97
"21204530602",554,97
"21204530605",554,97
"21204530608",554,97
"21204530611",554,97
"21204530614",554,97
"21204530617",554,97
"21204530702",554,97
"21204530705",554,97
"21204530708",554,97
"21204530711",554,97
"21204530714",554,97
"21204530717",554,97
"21204530802",554,97
"21204530805",554,97
"21204530808",554,97
"21204530811",554,97
"21204530814",554,97
"21204530817",554,97
"21204530902",554,97
"21204530905",554,97
"21204530908",554,97
"21204530911",554,97
"21204530914",554,97
"21204530917",554,97
"21204531002",554,97
"21204531005",554,97
"21204531008",554,97
"21204531011",554,97
"21204531014",554,97
"21204531017",554,97
"21204531102",554,97
"21204531105",554,97
"21204531108",554,97
"21204531111",554,97
"21204531114",554,97
"21204531117",554,97
"21205531202",395,97
"21205531205",395,97
"21205531208",395,97
"21205531211",395,97
"21205531214",395,97
"21205531217",395,97
"21205531402",395,97
"21205531405",395,97
"21205531408",395,97
"21205531411",395,97
"21205531414",395,97
"21205531417",395,97
"21205531502",395,97
"21205531505",395,97
"21205531508",395,97
"21205531511",395,97
"21205531514",395,97
"21205531517",395,97
"21205531602",395,97
"21205531605",395,97
"21205531608",395,97
"21205531611",395,97
"21205531614",395,97
"21205531617",395,97
"21205531702",395,97
"21205531705",395,97
"21205531708",395,97
"21205531711",395,97
"21205531714",395,97
"21205531717",395,97
"21205531802",395,97
"21205531805",395,97
"21205531808",395,97
"21205531811",395,97
"21205531814",395,97
"21205531817",395,97
"21206531902",415,97
"21206531905",415,97
"21206531908",415,97
"21206531911",415,97
"21206531914",415,97
"21206531917",415,97
"21206532002",415,97
"21206532005",415,97
"21206532008",415,97
"21206532011",415,97
"21206532014",415,97
"21206532017",415,97
"21206532202",415,97
"21206532205",415,97
"21206532208",415,97
"21206532211",415,97
"21206532214",415,97
"21206532217",415,97
"21206532302",415,97
"21206532305",415,97
"21206532308",415,97
"21206532311",415,97
"21206532314",415,97
"21206532317",415,97
"21206532402",498,97
"21206532405",498,97
"21206532408",498,97
"21206532411",498,97
"21206532417",498,97
"21207532502",370,97
"21207532505",370,97
"21207532508",370,97
"21207532511",370,97
"21207532514",370,97
"21207532517",370,97
"21207532602",370,97
"21207532605",370,97
"21207532608",370,97
"21207532611",370,97
"21207532614",370,97
"21207532617",370,97
"21207532705",444,97
"21207532708",444,97
"21207532711",444,97
"21207532714",444,97
"21207532717",444,97
"21207532902",370,97
"21207532905",370,97
"21207532908",370,97
"21207532911",370,97
"21207532914",370,97
"21207532917",370,97
"21207533002",370,97
"21207533005",370,97
"21207533008",370,97
"21207533011",370,97
"21207533014",370,97
"21207533017",370,97
"21208533102",435,97
"21208533105",435,97
"21208533108",435,97
"21208533111",435,97
"21208533114",435,97
"21208533117",435,97
"21208533202",435,97
"21208533205",435,97
"21208533208",435,97
"21208533211",435,97
"21208533214",435,97
"21208533217",435,97
"21208533402",435,97
"21208533405",435,97
"21208533408",435,97
"21208533411",435,97
"21208533414",435,97
"21208533417",435,97
"21208533502",435,97
"21208533505",435,97
"21208533508",435,97
"21208533511",435,97
"21208533514",435,97
"21208533517",435,97
"21208533602",435,97
"21208533605",435,97
"21208533608",435,97
"21208533611",435,97
"21208533614",435,97
"21208533617",435,97
"21209533702",535,97
"21209533705",535,97
"21209533711",535,97
"21209533714",535,97
"21209533902",357,97
"21209533905",357,97
"21209533908",357,97
"21209533911",357,97
"21209533914",357,97
"21209533917",357,97
"21209534002",357,97
"21209534005",357,97
"21209534008",357,97
"21209534011",357,97
"21209534014",357,97
"21209534017",357,97
"21209534102",357,97
"21209534105",357,97
"21209534108",357,97
"21209534111",357,97
"21209534114",357,97
"21209534117",357,97
"21209534202",357,97
"21209534205",357,97
"21209534208",357,97
"21209534211",357,97
"21209534214",357,97
"21209534217",357,97
"21210534302",361,97
"21210534305",361,97
"21210534308",361,97
"21210534311",361,97
"21210534314",361,97
"21210534317",361,97
"21210534402",361,97
"21210534405",361,97
"21210534408",361,97
"21210534411",361,97
"21210534414",361,97
"21210534417",361,97
"21210534502",361,97
"21210534505",361,97
"21210534508",361,97
"21210534511",361,97
"21210534514",361,97
"21210534517",361,97
"21210534602",361,97
"21210534605",361,97
"21210534608",361,97
"21210534611",361,97
"21210534614",361,97
"21210534617",361,97
"21210534802",361,97
"21210534805",361,97
"21210534808",361,97
"21210534811",361,97
"21210534814",361,97
"21210534817",361,97
"21301534902",256,97
"21301534905",256,97
"21301534908",256,97
"21301534911",256,97
"21301534914",256,97
"21301534917",256,97
"21301535002",256,97
"21301535005",256,97
"21301535008",256,97
"21301535011",256,97
"21301535014",256,97
"21301535017",256,97
"21301535102",256,97
"21301535105",256,97
"21301535108",256,97
"21301535111",256,97
"21301535114",256,97
"21301535117",256,97
"21301535202",256,97
"21301535205",256,97
"21301535208",256,97
"21301535211",256,97
"21301535214",256,97
"21301535217",256,97
"21301535302",256,97
"21301535305",256,97
"21301535308",256,97
"21301535311",256,97
"21301535314",256,97
"21301535317",256,97
"21301535405",307,97
"21301535408",307,97
"21301535411",307,97
"21301535414",307,97
"21301535417",307,97
"21301535502",256,97
"21301535505",256,97
"21301535508",256,97
"21301535511",256,97
"21301535514",256,97
"21301535517",256,97
"21301535602",256,97
"21301535605",256,97
"21301535608",256,97
"21301535611",256,97
"21301535614",256,97
"21301535617",256,97
"21301535702",256,97
"21301535705",256,97
"21301535708",256,97
"21301535711",256,97
"21301535714",256,97
"21301535717",256,97
"21301535802",256,97
"21301535805",256,97
"21301535808",256,97
"21301535811",256,97
"21301535814",256,97
"21301535817",256,97
"21302535902",377,97
"21302535905",377,97
"21302535908",377,97
"21302535911",377,97
"21302535914",377,97
"21302535917",377,97
"21302536002",377,97
"21302536005",377,97
"21302536008",377,97
"21302536011",377,97
"21302536014",377,97
"21302536017",377,97
"21302536102",377,97
"21302536105",377,97
"21302536108",377,97
"21302536111",377,97
"21302536114",377,97
"21302536117",377,97
"21302536202",377,97
"21302536205",377,97
"21302536208",377,97
"21302536211",377,97
"21302536214",377,97
"21302536217",377,97
"21302536302",377,97
"21302536305",377,97
"21302536308",377,97
"21302536311",377,97
"21302536314",377,97
"21302536317",377,97
"21302536402",377,97
"21302536405",377,97
"21302536408",377,97
"21302536411",377,97
"21302536414",377,97
"21302536417",377,97
"21302536502",377,97
"21302536505",377,97
"21302536508",377,97
"21302536511",377,97
"21302536514",377,97
"21302536517",377,97
"21302536602",377,97
"21302536605",377,97
"21302536608",377,97
"21302536611",377,97
"21302536614",377,97
"21302536617",377,97
"21302536702",377,97
"21302536705",377,97
"21302536708",377,97
"21302536711",377,97
"21302536714",377,97
"21302536717",377,97
"21302536802",377,97
"21302536805",377,97
"21302536808",377,97
"21302536811",377,97
"21302536814",377,97
"21302536817",377,97
"21302536902",377,97
"21302536905",377,97
"21302536908",377,97
"21302536911",377,97
"21302536914",377,97
"21302536917",377,97
"21302537002",377,97
"21302537005",377,97
"21302537008",377,97
"21302537011",377,97
"21302537014",377,97
"21302537017",377,97
"21302537102",377,97
"21302537105",377,97
"21302537108",377,97
"21302537111",377,97
"21302537114",377,97
"21302537117",377,97
"21302537202",452,97
"21302537205",452,97
"21302537208",452,97
"21302537211",452,97
"21302537217",452,97
"21303537302",340,97
"21303537305",340,97
"21303537308",340,97
"21303537311",340,97
"21303537314",340,97
"21303537317",340,97
"21303537402",340,97
"21303537405",340,97
"21303537408",340,97
"21303537411",340,97
"21303537414",340,97
"21303537417",340,97
"21303537502",340,97
"21303537505",340,97
"21303537508",340,97
"21303537511",340,97
"21303537514",340,97
"21303537517",340,97
"21303537602",340,97
"21303537605",340,97
"21303537608",340,97
"21303537611",340,97
"21303537614",340,97
"21303537617",340,97
"21303537702",340,97
"21303537705",340,97
"21303537708",340,97
"21303537711",340,97
"21303537714",340,97
"21303537717",340,97
"21303537802",340,97
"21303537805",340,97
"21303537808",340,97
"21303537811",340,97
"21303537814",340,97
"21303537817",340,97
"21303537902",340,97
"21303537905",340,97
"21303537908",340,97
"21303537911",340,97
"21303537914",340,97
"21303537917",340,97
"21303538002",340,97
"21303538005",340,97
"21303538008",340,97
"21303538011",340,97
"21303538014",340,97
"21303538017",340,97
"21303538102",340,97
"21303538105",340,97
"21303538108",340,97
"21303538111",340,97
"21303538114",340,97
"21303538117",340,97
"21303538202",340,97
"21303538205",340,97
"21303538208",340,97
"21303538211",340,97
"21303538214",340,97
"21303538217",340,97
"21303538302",340,97
"21303538305",340,97
"21303538308",340,97
"21303538311",340,97
"21303538314",340,97
"21303538317",340,97
"21303538402",340,97
"21303538405",340,97
"21303538408",340,97
"21303538411",340,97
"21303538414",340,97
"21303538417",340,97
"21303538502",340,97
"21303538505",340,97
"21303538508",340,97
"21303538511",340,97
"21303538514",340,97
"21303538517",340,97
"21304538602",368,97
"21304538605",368,97
"21304538608",368,97
"21304538611",368,97
"21304538614",368,97
"21304538617",368,97
"21304538702",368,97
"21304538705",368,97
"21304538708",368,97
"21304538711",368,97
"21304538714",368,97
"21304538717",368,97
"21304538802",368,97
"21304538805",368,97
"21304538808",368,97
"21304538811",368,97
"21304538814",368,97
"21304538817",368,97
"21304538902",368,97
"21304538905",368,97
"21304538908",368,97
"21304538911",368,97
"21304538914",368,97
"21304538917",368,97
"21304539002",368,97
"21304539005",368,97
"21304539008",368,97
"21304539011",368,97
"21304539014",368,97
"21304539017",368,97
"21304539102",368,97
"21304539105",368,97
"21304539108",368,97
"21304539111",368,97
"21304539114",368,97
"21304539117",368,97
"21304539202",442,97
"21304539205",442,97
"21304539208",442,97
"21304539211",442,97
"21304539214",442,97
"21304539302",442,97
"21304539305",442,97
"21304539311",442,97
"21304539314",442,97
"21304539317",442,97
"21304539402",368,97
"21304539405",368,97
"21304539408",368,97
"21304539411",368,97
"21304539414",368,97
"21304539417",368,97
"21304539502",442,97
"21304539505",442,97
"21304539508",442,97
"21304539514",442,97
"21304539517",442,97
"21304539602",368,97
"21304539605",368,97
"21304539608",368,97
"21304539611",368,97
"21304539614",368,97
"21304539617",368,97
"21304539702",442,97
"21304539705",442,97
"21304539708",442,97
"21304539711",442,97
"21304539714",442,97
"21304539802",442,97
"21304539805",442,97
"21304539808",442,97
"21304539811",442,97
"21304539814",442,97
"21305539902",388,97
"21305539905",388,97
